sName,Pyear,DOY,FINT,WGRN,WTOP
ITPO,1981,58,0.504374893,0,103.3058773
ITPO,1981,59,0.510900528,0,106.3856766
ITPO,1981,60,0.517940259,0,108.5667816
ITPO,1981,61,0.52405876,0,112.536605
ITPO,1981,62,0.536231386,0,118.3315929
ITPO,1981,63,0.548503926,0,123.8581369
ITPO,1981,64,0.559081307,0,130.0348708
ITPO,1981,65,0.567246947,0,136.5362963
ITPO,1981,66,0.579800955,0,141.0069024
ITPO,1981,67,0.588554044,0,148.2225191
ITPO,1981,68,0.599833879,0,154.9558516
ITPO,1981,69,0.61142517,0,164.5132701
ITPO,1981,70,0.624969509,0,174.5723015
ITPO,1981,71,0.63883524,0,183.3171009
ITPO,1981,72,0.652642169,0,193.1527089
ITPO,1981,73,0.666708586,0,204.5960064
ITPO,1981,74,0.679336378,0,213.1328209
ITPO,1981,75,0.691720497,0,222.1794226
ITPO,1981,76,0.703695266,0,226.8202812
ITPO,1981,77,0.71220834,0,228.2019493
ITPO,1981,78,0.717990356,0,232.563849
ITPO,1981,79,0.722698586,0,244.0187618
ITPO,1981,80,0.730630628,0,256.1651033
ITPO,1981,81,0.742843661,0,268.5357067
ITPO,1981,82,0.753799429,0,284.4693436
ITPO,1981,83,0.765098595,0,300.4022275
ITPO,1981,84,0.776756411,0,318.70504
ITPO,1981,85,0.789237055,0,337.6121105
ITPO,1981,86,0.803721113,0,354.8841282
ITPO,1981,87,0.816169059,0,371.6568978
ITPO,1981,88,0.828541029,0,391.6028369
ITPO,1981,89,0.839458485,0,407.4465056
ITPO,1981,90,0.848885425,0,428.0164512
ITPO,1981,91,0.858171159,0,430.0951404
ITPO,1981,92,0.864474236,0,444.8949616
ITPO,1981,93,0.872687942,0,462.1272302
ITPO,1981,94,0.881025168,0,478.482624
ITPO,1981,95,0.887940316,0,491.8496817
ITPO,1981,96,0.895199638,0,511.7183294
ITPO,1981,97,0.90294606,0,532.6071847
ITPO,1981,98,0.910824807,0,552.5017476
ITPO,1981,99,0.918926868,0,562.3216902
ITPO,1981,100,0.926655504,0,581.4738424
ITPO,1981,101,0.929546368,0,603.5238648
ITPO,1981,102,0.931364348,0,621.5687891
ITPO,1981,103,0.933399384,0,645.3269721
ITPO,1981,104,0.935019807,0,670.3616648
ITPO,1981,105,0.937093306,0,695.4518744
ITPO,1981,106,0.939206661,0,716.5178287
ITPO,1981,107,0.94125347,0,727.0184937
ITPO,1981,108,0.942918671,0,738.7557533
ITPO,1981,109,0.943731006,0,757.7676547
ITPO,1981,110,0.944625328,0,766.2870234
ITPO,1981,111,0.946043884,0,782.483319
ITPO,1981,112,0.946667702,0,808.8304004
ITPO,1981,113,0.947833831,0,836.4343035
ITPO,1981,114,0.949676588,0,862.9766489
ITPO,1981,115,0.951537462,0,891.0236363
ITPO,1981,116,0.953261849,0,912.7406722
ITPO,1981,117,0.95501736,0,941.8995779
ITPO,1981,118,0.956331244,0,970.6493838
ITPO,1981,119,0.958035208,0,996.4128065
ITPO,1981,120,0.959650157,0,1027.17818
ITPO,1981,121,0.961044482,0,1052.796813
ITPO,1981,122,0.962646535,14.88634069,1063.310049
ITPO,1981,123,0.960624151,30.40105833,1085.752083
ITPO,1981,124,0.958658955,46.46345212,1106.272669
ITPO,1981,125,0.956769522,62.35634216,1113.50611
ITPO,1981,126,0.955453493,79.50642207,1135.80603
ITPO,1981,127,0.953590208,97.69386022,1163.022145
ITPO,1981,128,0.951273957,116.7787518,1191.619916
ITPO,1981,129,0.948062825,136.5538147,1219.230488
ITPO,1981,130,0.94430411,156.2218961,1239.856318
ITPO,1981,131,0.940618354,177.3531549,1266.808249
ITPO,1981,132,0.936754063,197.0264934,1279.392814
ITPO,1981,133,0.934195174,217.127518,1292.425702
ITPO,1981,134,0.931352063,238.9637014,1312.98737
ITPO,1981,135,0.927732303,259.5662696,1324.317702
ITPO,1981,136,0.923554393,281.9330054,1342.538121
ITPO,1981,137,0.919134952,306.6762386,1369.090351
ITPO,1981,138,0.913805804,332.0496747,1395.1667
ITPO,1981,139,0.907522611,358.3766277,1422.129475
ITPO,1981,140,0.900195705,385.2600376,1448.346006
ITPO,1981,141,0.891888305,413.5722478,1477.043742
ITPO,1981,142,0.882791981,442.4800311,1505.034119
ITPO,1981,143,0.872577004,469.6416462,1524.810539
ITPO,1981,144,0.86235813,499.3367566,1550.735269
ITPO,1981,145,0.851587923,529.884178,1577.036244
ITPO,1981,146,0.839100797,561.7572949,1605.020843
ITPO,1981,147,0.825350736,592.1302695,1626.73151
ITPO,1981,148,0.811260954,625.3838033,1654.454506
ITPO,1981,149,0.796307316,658.9566696,1681.011912
ITPO,1981,150,0.779681902,692.044352,1704.542739
ITPO,1981,151,0.760211818,725.6897549,1727.83275
ITPO,1981,152,0.738170646,759.5532812,1750.122768
ITPO,1981,153,0.714382409,793.3844859,1770.947513
ITPO,1981,154,0.687886732,824.8092873,1785.301488
ITPO,1981,155,0.653350322,859.0460668,1804.718628
ITPO,1981,156,0.621308779,859.0460668,1804.718628
ITPO,1981,157,0.590848352,859.0460668,1804.718628
ITPO,1981,158,0.559035784,859.0460668,1804.718628
ITPO,1981,159,0.524531194,859.0460668,1804.718628
ITPO,1981,160,0.481332965,859.0460668,1804.718628
ITPO,1981,161,0.430036569,859.0460668,1804.718628
ITPO,1981,162,0.355583186,859.0460668,1804.718628
ITPO,1981,163,0.276049597,859.0460668,1804.718628
ITPO,1981,164,0.208080213,859.0460668,1804.718628
ITPO,1981,165,0.13336817,859.0460668,1804.718628
ITPO,1981,166,0.057129741,859.0460668,1804.718628
ITPO,1981,324,0,0,1
ITPO,1981,325,0,0,1
ITPO,1981,326,0,0,1
ITPO,1981,327,0,0,1
ITPO,1981,328,0,0,1
ITPO,1981,329,0,0,1
ITPO,1981,330,0,0,1
ITPO,1981,331,0,0,1
ITPO,1981,332,0,0,1
ITPO,1981,333,0,0,1
ITPO,1981,334,0,0,1
ITPO,1981,335,0,0,1
ITPO,1981,336,0,0,1
ITPO,1981,337,0,0,1
ITPO,1981,338,0,0,1
ITPO,1981,339,0.020816957,0,1.0833601
ITPO,1981,340,0.022346034,0,1.226288276
ITPO,1981,341,0.025355408,0,1.330918937
ITPO,1981,342,0.02964796,0,1.554021173
ITPO,1981,343,0.034856876,0,1.819540813
ITPO,1981,344,0.04094284,0,2.143552017
ITPO,1981,345,0.048182753,0,2.325670582
ITPO,1981,346,0.055647132,0,2.503808038
ITPO,1981,347,0.06358327,0,2.782565327
ITPO,1981,348,0.06920968,0,2.848424633
ITPO,1981,349,0.074937543,0,3.054786242
ITPO,1981,350,0.079927068,0,3.520237917
ITPO,1981,351,0.088241331,0,4.233030089
ITPO,1981,352,0.097379274,0,4.684196584
ITPO,1981,353,0.107021309,0,5.183051706
ITPO,1981,354,0.114588271,0,5.359643668
ITPO,1981,355,0.117078769,0,5.82545297
ITPO,1981,356,0.119798424,0,6.283372014
ITPO,1981,357,0.127021179,0,6.760098761
ITPO,1981,358,0.13363212,0,7.578211132
ITPO,1981,359,0.142077967,0,8.417775449
ITPO,1981,360,0.150211547,0,8.756456701
ITPO,1981,361,0.154675894,0,9.474294261
ITPO,1981,362,0.15897772,0,9.870078716
ITPO,1981,363,0.166817486,0,10.51523342
ITPO,1981,364,0.177379081,0,12.0483205
ITPO,1981,365,0.190510188,0,13.77588634
ITPO,1982,1,0.205765966,0,15.26532554
ITPO,1982,2,0.219662776,0,16.30230255
ITPO,1982,3,0.227718141,0,17.71620982
ITPO,1982,4,0.23625951,0,19.04914502
ITPO,1982,5,0.244674655,0,20.27401764
ITPO,1982,6,0.253187325,0,21.40116929
ITPO,1982,7,0.263424976,0,22.6509244
ITPO,1982,8,0.272055629,0,23.69413465
ITPO,1982,9,0.275412396,0,24.59583629
ITPO,1982,10,0.28431776,0,26.31364964
ITPO,1982,11,0.296854739,0,27.74570903
ITPO,1982,12,0.308804483,0,30.34036535
ITPO,1982,13,0.323472955,0,31.58251047
ITPO,1982,14,0.333948061,0,32.28448048
ITPO,1982,15,0.341231679,0,33.27291161
ITPO,1982,16,0.349019833,0,34.83666837
ITPO,1982,17,0.35757421,0,37.52743045
ITPO,1982,18,0.368059686,0,39.10849121
ITPO,1982,19,0.376021587,0,39.68650611
ITPO,1982,20,0.384086213,0,40.4568829
ITPO,1982,21,0.391843759,0,42.03151662
ITPO,1982,22,0.399135898,0,43.5876452
ITPO,1982,23,0.405588578,0,45.98973919
ITPO,1982,24,0.412352426,0,46.5746937
ITPO,1982,25,0.417725006,0,46.96614701
ITPO,1982,26,0.421473424,0,48.74002933
ITPO,1982,27,0.428094275,0,51.98491834
ITPO,1982,28,0.436307427,0,52.91673897
ITPO,1982,29,0.443549898,0,55.70130836
ITPO,1982,30,0.449718424,0,58.96364163
ITPO,1982,31,0.456032474,0,63.35354511
ITPO,1982,32,0.466290248,0,65.55807865
ITPO,1982,33,0.469793492,0,66.70503818
ITPO,1982,34,0.471301617,0,68.89673624
ITPO,1982,35,0.474686398,0,71.31228324
ITPO,1982,36,0.478660313,0,73.76753854
ITPO,1982,37,0.483527765,0,76.74857527
ITPO,1982,38,0.48879669,0,79.44715907
ITPO,1982,39,0.495663258,0,83.28802833
ITPO,1982,40,0.504442767,0,84.92299005
ITPO,1982,41,0.512210303,0,88.60416399
ITPO,1982,42,0.518864682,0,92.13168228
ITPO,1982,43,0.525274578,0,96.55813082
ITPO,1982,44,0.532968012,0,101.4449645
ITPO,1982,45,0.541270809,0,106.3409747
ITPO,1982,46,0.55172219,0,109.7666307
ITPO,1982,47,0.5610797,0,114.461203
ITPO,1982,48,0.571999692,0,115.5005637
ITPO,1982,49,0.581635007,0,117.2504759
ITPO,1982,50,0.588962751,0,121.5814691
ITPO,1982,51,0.597726625,0,123.359673
ITPO,1982,52,0.602774187,0,123.9934347
ITPO,1982,53,0.604101095,0,124.6851077
ITPO,1982,54,0.604980838,0,128.2969915
ITPO,1982,55,0.608324555,0,130.7272712
ITPO,1982,56,0.613980927,0,132.875882
ITPO,1982,57,0.61875644,0,134.4061402
ITPO,1982,58,0.624350893,0,137.9537925
ITPO,1982,59,0.631966111,0,144.2913413
ITPO,1982,60,0.639219287,0,150.7649318
ITPO,1982,61,0.64707154,0,158.3560262
ITPO,1982,62,0.656842988,0,162.6285013
ITPO,1982,63,0.664152914,0,170.9347379
ITPO,1982,64,0.673929289,0,177.6392905
ITPO,1982,65,0.683257377,0,184.046962
ITPO,1982,66,0.69077189,0,186.1398258
ITPO,1982,67,0.696976044,0,189.8322312
ITPO,1982,68,0.70459622,0,191.2639466
ITPO,1982,69,0.710587785,0,196.5791642
ITPO,1982,70,0.717683392,0,204.4817275
ITPO,1982,71,0.724484919,0,212.4847071
ITPO,1982,72,0.729475204,0,221.9091486
ITPO,1982,73,0.736829635,0,225.4567723
ITPO,1982,74,0.739520213,0,231.7624692
ITPO,1982,75,0.743966031,0,241.3004465
ITPO,1982,76,0.74978858,0,252.8260872
ITPO,1982,77,0.757132213,0,264.2956811
ITPO,1982,78,0.765304321,0,268.3734392
ITPO,1982,79,0.769739913,0,276.0965427
ITPO,1982,80,0.774868747,0,278.6152682
ITPO,1982,81,0.779659032,0,279.251589
ITPO,1982,82,0.782745087,0,288.1935036
ITPO,1982,83,0.788449227,0,299.2236552
ITPO,1982,84,0.795009747,0,309.4350189
ITPO,1982,85,0.801438403,0,322.6656419
ITPO,1982,86,0.807956264,0,338.6652483
ITPO,1982,87,0.815331451,0,356.0498561
ITPO,1982,88,0.824782985,0,373.5872399
ITPO,1982,89,0.834406397,0,386.9133421
ITPO,1982,90,0.845224801,0,401.5013968
ITPO,1982,91,0.854669343,0,413.1990034
ITPO,1982,92,0.862087044,0,417.2997622
ITPO,1982,93,0.868721508,0,429.8323958
ITPO,1982,94,0.876246727,0,448.3611552
ITPO,1982,95,0.884280748,0,467.9968077
ITPO,1982,96,0.892131401,0,485.9220669
ITPO,1982,97,0.899499943,0,506.2030487
ITPO,1982,98,0.907188026,0,527.7227028
ITPO,1982,99,0.914177005,0,549.3007907
ITPO,1982,100,0.920885329,0,569.9558063
ITPO,1982,101,0.926841586,0,592.7492673
ITPO,1982,102,0.931948487,0,615.6716036
ITPO,1982,103,0.937098329,0,636.2500876
ITPO,1982,104,0.942996936,0,653.8574382
ITPO,1982,105,0.948958741,0,676.9251376
ITPO,1982,106,0.953641375,0,695.8511185
ITPO,1982,107,0.957928691,0,717.1277647
ITPO,1982,108,0.96139158,0,741.4742562
ITPO,1982,109,0.964613071,0,749.9141092
ITPO,1982,110,0.965769757,0,753.6276064
ITPO,1982,111,0.96616184,0,763.4894067
ITPO,1982,112,0.966332929,0,781.8388717
ITPO,1982,113,0.966783097,0,801.0585874
ITPO,1982,114,0.967604748,0,806.824062
ITPO,1982,115,0.968443583,0,812.7537516
ITPO,1982,116,0.968690954,0,823.0433027
ITPO,1982,117,0.968943347,0,840.4979208
ITPO,1982,118,0.969376496,0,853.0062051
ITPO,1982,119,0.970097495,0,859.1457621
ITPO,1982,120,0.970603711,0,876.7746648
ITPO,1982,121,0.970849037,0,879.879504
ITPO,1982,122,0.971542137,0,899.0808805
ITPO,1982,123,0.971662489,0,925.6671845
ITPO,1982,124,0.972395563,0,953.9864025
ITPO,1982,125,0.973379377,0,976.1617522
ITPO,1982,126,0.974388781,0,995.7283353
ITPO,1982,127,0.975152401,0,1020.806931
ITPO,1982,128,0.975807256,0,1040.860363
ITPO,1982,129,0.976621414,0,1055.999
ITPO,1982,130,0.977252676,0,1063.573211
ITPO,1982,131,0.977717908,0,1068.85472
ITPO,1982,132,0.977947092,0,1089.296653
ITPO,1982,133,0.978105505,15.65699054,1118.356467
ITPO,1982,134,0.976224755,31.94312576,1140.82592
ITPO,1982,135,0.974585334,48.87124122,1163.600981
ITPO,1982,136,0.97278197,66.80573619,1192.959575
ITPO,1982,137,0.970529906,85.65324995,1223.617856
ITPO,1982,138,0.967683056,105.342096,1254.072571
ITPO,1982,139,0.96453428,124.0313312,1265.625829
ITPO,1982,140,0.961158278,144.9736822,1294.407877
ITPO,1982,141,0.957268974,166.485968,1321.317206
ITPO,1982,142,0.952756928,188.8254103,1348.752931
ITPO,1982,143,0.947757532,212.6099209,1380.583902
ITPO,1982,144,0.94249899,235.3594226,1400.948944
ITPO,1982,145,0.937009085,257.556107,1415.143445
ITPO,1982,146,0.93272875,281.7047157,1437.268957
ITPO,1982,147,0.927292089,306.9717132,1461.770063
ITPO,1982,148,0.920624942,333.4180521,1488.473447
ITPO,1982,149,0.912957206,360.7288345,1515.667372
ITPO,1982,150,0.903647647,386.9755855,1535.617403
ITPO,1982,151,0.894050708,414.6741104,1558.925227
ITPO,1982,152,0.883845523,443.8226118,1585.080756
ITPO,1982,153,0.873509088,474.0960646,1612.571648
ITPO,1982,154,0.861613568,504.556499,1638.170451
ITPO,1982,155,0.847866838,536.147217,1665.053469
ITPO,1982,156,0.832242776,563.69406,1677.660893
ITPO,1982,157,0.8148484,590.5974209,1687.421203
ITPO,1982,158,0.796706581,620.1129075,1703.606889
ITPO,1982,159,0.777068167,651.1575583,1722.639043
ITPO,1982,160,0.753737899,681.3386218,1738.108729
ITPO,1982,161,0.727183734,713.8945905,1758.36106
ITPO,1982,162,0.697534994,748.2150039,1781.464295
ITPO,1982,163,0.66552729,748.2150039,1781.464295
ITPO,1982,164,0.628903821,748.2150039,1781.464295
ITPO,1982,165,0.592848956,748.2150039,1781.464295
ITPO,1982,166,0.560207192,748.2150039,1781.464295
ITPO,1982,167,0.521070605,748.2150039,1781.464295
ITPO,1982,168,0.476870346,748.2150039,1781.464295
ITPO,1982,169,0.425469462,748.2150039,1781.464295
ITPO,1982,170,0.362106393,748.2150039,1781.464295
ITPO,1982,171,0.285044093,748.2150039,1781.464295
ITPO,1982,172,0.181956803,748.2150039,1781.464295
ITPO,1982,173,0.057174743,748.2150039,1781.464295
ITPO,1982,174,0,748.2150039,1781.464295
ITPO,1982,324,0,0,1
ITPO,1982,325,0,0,1
ITPO,1982,326,0,0,1
ITPO,1982,327,0,0,1
ITPO,1982,328,0,0,1
ITPO,1982,329,0,0,1
ITPO,1982,330,0,0,1
ITPO,1982,331,0,0,1
ITPO,1982,332,0.024318306,0,1.024816453
ITPO,1982,333,0.028097288,0,1.168411645
ITPO,1982,334,0.033330238,0,1.301332371
ITPO,1982,335,0.039462507,0,1.571102432
ITPO,1982,336,0.046689515,0,1.667966027
ITPO,1982,337,0.053201026,0,2.034007351
ITPO,1982,338,0.060816731,0,2.300754809
ITPO,1982,339,0.067488637,0,2.826996607
ITPO,1982,340,0.074068585,0,3.428494033
ITPO,1982,341,0.081647092,0,3.983095021
ITPO,1982,342,0.089935559,0,4.675565318
ITPO,1982,343,0.099940363,0,5.319530656
ITPO,1982,344,0.110333586,0,6.188838726
ITPO,1982,345,0.122354343,0,7.178815989
ITPO,1982,346,0.132801206,0,7.95758413
ITPO,1982,347,0.139986011,0,8.529655864
ITPO,1982,348,0.150788771,0,9.353936872
ITPO,1982,349,0.16375481,0,9.960453012
ITPO,1982,350,0.174386936,0,11.1940847
ITPO,1982,351,0.185451212,0,12.55955992
ITPO,1982,352,0.199555527,0,13.09760945
ITPO,1982,353,0.210808356,0,13.82171237
ITPO,1982,354,0.218304698,0,15.0258337
ITPO,1982,355,0.22503272,0,16.57721909
ITPO,1982,356,0.237895122,0,17.66255249
ITPO,1982,357,0.250999763,0,18.47057185
ITPO,1982,358,0.264152142,0,19.67662654
ITPO,1982,359,0.273933781,0,19.83125029
ITPO,1982,360,0.282988772,0,20.44271815
ITPO,1982,361,0.290373445,0,21.84328374
ITPO,1982,362,0.29924276,0,23.76442515
ITPO,1982,363,0.309104756,0,24.34689993
ITPO,1982,364,0.315298784,0,25.48730626
ITPO,1982,365,0.319255324,0,26.73237587
ITPO,1983,1,0.322697166,0,28.27470182
ITPO,1983,2,0.328878138,0,30.05898421
ITPO,1983,3,0.33767095,0,32.17052715
ITPO,1983,4,0.347793608,0,33.77330781
ITPO,1983,5,0.356260107,0,35.49027167
ITPO,1983,6,0.366739832,0,38.04199182
ITPO,1983,7,0.379185138,0,40.82665481
ITPO,1983,8,0.393589771,0,41.35048204
ITPO,1983,9,0.402783331,0,43.1869705
ITPO,1983,10,0.414128053,0,45.85248507
ITPO,1983,11,0.423607981,0,48.86654368
ITPO,1983,12,0.434515705,0,51.96280536
ITPO,1983,13,0.445696405,0,54.31178139
ITPO,1983,14,0.455262226,0,57.3094166
ITPO,1983,15,0.463543686,0,60.22712622
ITPO,1983,16,0.472826688,0,63.66301339
ITPO,1983,17,0.482350278,0,67.22758113
ITPO,1983,18,0.492993943,0,71.43603697
ITPO,1983,19,0.504962753,0,75.12086481
ITPO,1983,20,0.517523354,0,77.22120814
ITPO,1983,21,0.521318671,0,77.76524557
ITPO,1983,22,0.52216368,0,80.5031276
ITPO,1983,23,0.526757097,0,84.54329026
ITPO,1983,24,0.535251768,0,88.74875612
ITPO,1983,25,0.543625091,0,93.24195799
ITPO,1983,26,0.55294775,0,98.03601916
ITPO,1983,27,0.562381454,0,102.8896366
ITPO,1983,28,0.572172642,0,107.012501
ITPO,1983,29,0.583964239,0,113.5080303
ITPO,1983,30,0.597421792,0,117.9737228
ITPO,1983,31,0.607340068,0,120.2909481
ITPO,1983,32,0.613625311,0,124.1293053
ITPO,1983,33,0.619799742,0,127.6777849
ITPO,1983,34,0.628610629,0,130.354955
ITPO,1983,35,0.632085481,0,132.4278702
ITPO,1983,36,0.636341426,0,133.6282328
ITPO,1983,37,0.637620849,0,135.3154639
ITPO,1983,38,0.641167128,0,136.2430806
ITPO,1983,39,0.647559234,0,138.7804221
ITPO,1983,40,0.654316844,0,142.8758749
ITPO,1983,41,0.665926031,0,146.4121265
ITPO,1983,42,0.676701905,0,149.9605699
ITPO,1983,43,0.684223913,0,153.8302168
ITPO,1983,44,0.689974451,0,159.3901597
ITPO,1983,45,0.698916013,0,163.5327652
ITPO,1983,46,0.708233057,0,167.6413264
ITPO,1983,47,0.715225983,0,171.6014759
ITPO,1983,48,0.718038876,0,173.7938159
ITPO,1983,49,0.719049598,0,176.2256724
ITPO,1983,50,0.719772191,0,179.7165267
ITPO,1983,51,0.722336272,0,184.3400777
ITPO,1983,52,0.726238762,0,187.8318767
ITPO,1983,53,0.731621631,0,189.1125952
ITPO,1983,54,0.732929592,0,191.7532049
ITPO,1983,55,0.733520903,0,195.1315709
ITPO,1983,56,0.734472936,0,200.8290017
ITPO,1983,57,0.737635761,0,209.5221041
ITPO,1983,58,0.743724944,0,212.2837044
ITPO,1983,59,0.749670737,0,219.4260135
ITPO,1983,60,0.755357287,0,223.3869048
ITPO,1983,61,0.761797342,0,226.2758475
ITPO,1983,62,0.766757158,0,232.6123932
ITPO,1983,63,0.772149356,0,239.0442784
ITPO,1983,64,0.776301605,0,247.3279274
ITPO,1983,65,0.781887049,0,256.995813
ITPO,1983,66,0.788752777,0,266.5732223
ITPO,1983,67,0.795946542,0,278.6756695
ITPO,1983,68,0.804697378,0,292.0980596
ITPO,1983,69,0.814329291,0,303.8832975
ITPO,1983,70,0.821706581,0,318.4211861
ITPO,1983,71,0.831388387,0,327.8302722
ITPO,1983,72,0.836980993,0,336.5097919
ITPO,1983,73,0.839843243,0,347.9939581
ITPO,1983,74,0.84454425,0,356.6124007
ITPO,1983,75,0.851221934,0,360.8194145
ITPO,1983,76,0.856619071,0,367.9113286
ITPO,1983,77,0.862371722,0,375.2074996
ITPO,1983,78,0.866966583,0,390.3241972
ITPO,1983,79,0.873790515,0,399.9494513
ITPO,1983,80,0.880662517,0,418.648804
ITPO,1983,81,0.888143669,0,436.9938671
ITPO,1983,82,0.894788025,0,455.4485026
ITPO,1983,83,0.901171328,0,472.7190163
ITPO,1983,84,0.907624867,0,486.3617991
ITPO,1983,85,0.915481843,0,496.0822147
ITPO,1983,86,0.91911415,0,503.5166707
ITPO,1983,87,0.921295447,0,521.1623952
ITPO,1983,88,0.925194271,0,533.4305032
ITPO,1983,89,0.930038444,0,537.8963582
ITPO,1983,90,0.934354912,0,552.9459928
ITPO,1983,91,0.938274505,0,564.2824048
ITPO,1983,92,0.941980733,0,578.5525884
ITPO,1983,93,0.944948706,0,594.5762599
ITPO,1983,94,0.947771556,0,604.0533483
ITPO,1983,95,0.949810684,0,614.9602977
ITPO,1983,96,0.95174757,0,629.8530718
ITPO,1983,97,0.953843117,0,648.8939481
ITPO,1983,98,0.957045221,0,671.5962783
ITPO,1983,99,0.960736528,0,694.7246347
ITPO,1983,100,0.964196941,0,718.1627508
ITPO,1983,101,0.967951622,0,742.7151542
ITPO,1983,102,0.971779865,0,765.1964184
ITPO,1983,103,0.974812653,0,773.1581017
ITPO,1983,104,0.975924359,0,783.8300997
ITPO,1983,105,0.976984117,0,793.7350572
ITPO,1983,106,0.977917978,0,805.5577224
ITPO,1983,107,0.979084892,0,829.209039
ITPO,1983,108,0.98071864,0,851.0586723
ITPO,1983,109,0.982364503,0,869.1984312
ITPO,1983,110,0.984010567,0,894.3892836
ITPO,1983,111,0.985642235,0,912.2141643
